		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
01/01/12	0:10	48.5	48.7	48.5	82	43.3	0.0	ENE	0.00	2.0	ENE	48.5	48.5	48.5	30.223	0.00	0.00	0.115	0.000	58.1	65	46.4	57.1	12.13	 .0766	234	1	100.0	10
01/01/12	0:20	48.2	48.5	48.2	82	43.0	0.0	ENE	0.00	2.0	N	48.2	48.1	48.1	30.222	0.00	0.00	0.117	0.000	58.1	65	46.4	57.1	12.13	 .0766	234	1	100.0	10
01/01/12	0:30	47.6	48.2	47.6	83	42.7	0.0	---	0.00	0.0	---	47.6	47.5	47.5	30.221	0.00	0.00	0.121	0.000	58.2	65	46.5	57.2	12.12	 .0766	235	1	100.0	10
01/01/12	0:40	47.4	47.6	47.4	84	42.8	0.0	W	0.00	1.0	W	47.4	47.4	47.4	30.219	0.00	0.00	0.122	0.000	58.2	65	46.5	57.2	12.12	 .0766	234	1	100.0	10
01/01/12	0:50	48.3	48.3	47.3	85	44.0	1.0	E	0.17	3.0	NE	48.3	48.3	48.3	30.217	0.00	0.00	0.116	0.000	58.2	65	46.5	57.2	12.12	 .0766	234	1	100.0	10
01/01/12	1:00	48.5	48.7	48.3	82	43.3	0.0	ENE	0.00	2.0	ENE	48.5	48.5	48.5	30.220	0.00	0.00	0.115	0.000	58.2	65	46.5	57.2	12.12	 .0766	234	1	100.0	10
01/01/12	1:10	47.5	48.5	47.5	84	42.9	0.0	SW	0.00	1.0	SW	47.5	47.5	47.5	30.221	0.00	0.00	0.122	0.000	58.2	66	46.9	57.2	12.39	 .0766	234	1	100.0	10
01/01/12	1:20	47.3	47.6	47.3	85	43.0	0.0	---	0.00	0.0	---	47.3	47.3	47.3	30.222	0.00	0.00	0.123	0.000	58.2	66	46.9	57.2	12.39	 .0766	234	1	100.0	10
01/01/12	1:30	47.0	47.3	47.0	86	43.0	0.0	WSW	0.00	1.0	SW	47.0	47.0	47.0	30.219	0.00	0.00	0.125	0.000	58.2	66	46.9	57.2	12.39	 .0766	233	1	100.0	10
01/01/12	1:40	46.7	47.0	46.7	86	42.7	0.0	W	0.00	1.0	WSW	46.7	46.7	46.7	30.222	0.00	0.00	0.127	0.000	58.2	66	46.9	57.2	12.39	 .0766	235	1	100.0	10
01/01/12	1:50	46.5	46.7	46.5	87	42.8	0.0	W	0.00	1.0	W	46.5	46.6	46.6	30.223	0.00	0.00	0.128	0.000	58.2	66	46.9	57.2	12.39	 .0766	234	1	100.0	10
01/01/12	2:00	47.3	47.3	46.5	87	43.6	0.0	NE	0.00	2.0	NE	47.3	47.4	47.4	30.225	0.00	0.00	0.123	0.000	58.2	66	46.9	57.2	12.39	 .0766	234	1	100.0	10
01/01/12	2:10	46.6	47.4	46.6	86	42.6	0.0	W	0.00	2.0	W	46.6	46.6	46.6	30.230	0.00	0.00	0.128	0.000	58.2	66	46.9	57.2	12.39	 .0766	234	1	100.0	10
01/01/12	2:20	46.7	46.7	46.4	88	43.3	0.0	W	0.00	1.0	W	46.7	46.8	46.8	30.225	0.00	0.00	0.127	0.000	58.2	66	46.9	57.2	12.39	 .0766	234	1	100.0	10
01/01/12	2:30	46.8	46.8	46.7	87	43.1	0.0	W	0.00	1.0	W	46.8	46.9	46.9	30.218	0.00	0.00	0.126	0.000	58.2	66	46.9	57.2	12.39	 .0766	234	1	100.0	10
01/01/12	2:40	47.1	47.1	46.7	88	43.7	0.0	W	0.00	1.0	W	47.1	47.2	47.2	30.216	0.00	0.00	0.124	0.000	58.2	66	46.9	57.2	12.39	 .0766	234	1	100.0	10
01/01/12	2:50	47.3	47.3	47.1	87	43.6	0.0	---	0.00	0.0	---	47.3	47.4	47.4	30.217	0.00	0.00	0.123	0.000	58.1	66	46.8	57.1	12.39	 .0766	235	1	100.0	10
01/01/12	3:00	46.5	47.4	46.5	85	42.2	0.0	ESE	0.00	2.0	ESE	46.5	46.5	46.5	30.219	0.00	0.00	0.128	0.000	58.1	66	46.8	57.1	12.39	 .0766	234	1	100.0	10
01/01/12	3:10	46.0	46.5	46.0	87	42.3	0.0	SW	0.00	1.0	ESE	46.0	46.0	46.0	30.219	0.00	0.00	0.132	0.000	58.1	66	46.8	57.1	12.39	 .0766	234	1	100.0	10
01/01/12	3:20	45.7	46.0	45.7	87	42.1	0.0	WSW	0.00	1.0	WSW	45.7	45.7	45.7	30.223	0.00	0.00	0.134	0.000	58.1	66	46.8	57.1	12.39	 .0766	234	1	100.0	10
01/01/12	3:30	45.0	45.7	45.0	88	41.7	0.0	---	0.00	0.0	---	45.0	45.0	45.0	30.225	0.00	0.00	0.139	0.000	58.1	66	46.8	57.1	12.39	 .0766	234	1	100.0	10
01/01/12	3:40	45.0	45.1	44.9	89	42.0	0.0	WSW	0.00	1.0	WSW	45.0	45.1	45.1	30.223	0.00	0.00	0.139	0.000	58.1	66	46.8	57.1	12.39	 .0766	234	1	100.0	10
01/01/12	3:50	44.9	45.0	44.8	90	42.1	0.0	---	0.00	0.0	---	44.9	45.0	45.0	30.224	0.00	0.00	0.140	0.000	58.1	67	47.2	57.2	12.63	 .0766	234	1	100.0	10
01/01/12	4:00	44.8	44.9	44.8	89	41.8	0.0	WSW	0.00	1.0	WSW	44.8	44.9	44.9	30.225	0.00	0.00	0.140	0.000	58.1	67	47.2	57.2	12.63	 .0766	235	1	100.0	10
01/01/12	4:10	44.7	44.8	44.7	90	41.9	0.0	---	0.00	0.0	---	44.7	44.8	44.8	30.224	0.00	0.00	0.141	0.000	58.1	67	47.2	57.2	12.63	 .0766	234	1	100.0	10
01/01/12	4:20	44.7	44.7	44.6	90	41.9	0.0	---	0.00	0.0	---	44.7	44.8	44.8	30.222	0.00	0.00	0.141	0.000	58.1	67	47.2	57.2	12.63	 .0766	234	1	100.0	10
01/01/12	4:30	44.8	44.8	44.7	90	42.0	0.0	SW	0.00	1.0	SW	44.8	44.9	44.9	30.222	0.00	0.00	0.140	0.000	58.1	67	47.2	57.2	12.63	 .0766	234	1	100.0	10
01/01/12	4:40	45.0	45.1	44.8	90	42.2	0.0	SW	0.00	1.0	SW	45.0	45.1	45.1	30.227	0.00	0.00	0.139	0.000	58.1	67	47.2	57.2	12.63	 .0766	234	1	100.0	10
01/01/12	4:50	44.8	45.0	44.8	89	41.8	0.0	E	0.00	2.0	E	44.8	44.9	44.9	30.228	0.00	0.00	0.140	0.000	58.1	67	47.2	57.2	12.63	 .0766	234	1	100.0	10
01/01/12	5:00	44.4	44.8	44.4	89	41.4	0.0	E	0.00	1.0	E	44.4	44.5	44.5	30.232	0.00	0.00	0.143	0.000	58.0	67	47.1	57.1	12.63	 .0766	234	1	100.0	10
01/01/12	5:10	44.1	44.4	44.1	90	41.4	0.0	E	0.00	1.0	E	44.1	44.2	44.2	30.233	0.00	0.00	0.145	0.000	58.0	67	47.1	57.1	12.63	 .0766	235	1	100.0	10
01/01/12	5:20	43.9	44.1	43.9	90	41.2	0.0	E	0.00	1.0	E	43.9	44.0	44.0	30.232	0.00	0.00	0.147	0.000	57.9	67	47.0	57.0	12.63	 .0766	234	1	100.0	10
01/01/12	5:30	43.7	43.9	43.7	90	41.0	0.0	SW	0.00	1.0	SW	43.7	43.8	43.8	30.236	0.00	0.00	0.148	0.000	58.0	67	47.1	57.1	12.63	 .0766	234	1	100.0	10
01/01/12	5:40	43.8	43.8	43.5	91	41.3	1.0	ENE	0.17	2.0	SE	43.8	43.9	43.9	30.241	0.00	0.00	0.147	0.000	57.9	67	47.0	57.0	12.63	 .0767	234	1	100.0	10
01/01/12	5:50	43.8	43.9	43.8	90	41.1	0.0	WSW	0.00	1.0	NE	43.8	43.9	43.9	30.243	0.00	0.00	0.147	0.000	57.9	67	47.0	57.0	12.63	 .0767	234	1	100.0	10
01/01/12	6:00	43.4	43.8	43.4	91	40.9	0.0	WSW	0.00	1.0	WSW	43.4	43.5	43.5	30.244	0.00	0.00	0.150	0.000	57.9	67	47.0	57.0	12.63	 .0767	233	1	100.0	10
01/01/12	6:10	43.5	43.6	43.4	91	41.0	0.0	W	0.00	1.0	W	43.5	43.6	43.6	30.248	0.00	0.00	0.149	0.000	57.9	67	47.0	57.0	12.63	 .0767	234	1	100.0	10
01/01/12	6:20	43.3	43.5	43.2	92	41.1	0.0	---	0.00	0.0	---	43.3	43.4	43.4	30.246	0.00	0.00	0.151	0.000	57.9	67	47.0	57.0	12.63	 .0767	235	1	100.0	10
01/01/12	6:30	43.4	43.4	43.2	92	41.2	0.0	W	0.00	1.0	W	43.4	43.5	43.5	30.244	0.00	0.00	0.150	0.000	58.0	68	47.5	57.1	12.83	 .0766	234	1	100.0	10
01/01/12	6:40	44.4	44.4	43.4	93	42.5	0.0	NE	0.00	1.0	WNW	44.4	44.6	44.6	30.244	0.00	0.00	0.143	0.000	57.9	68	47.4	57.0	12.83	 .0767	234	1	100.0	10
01/01/12	6:50	44.7	44.7	44.4	92	42.5	0.0	NE	0.00	1.0	NE	44.7	44.8	44.8	30.244	0.00	0.00	0.141	0.000	57.8	67	46.9	56.9	12.64	 .0767	234	1	100.0	10
01/01/12	7:00	44.7	44.9	44.7	92	42.5	0.0	---	0.00	0.0	---	44.7	44.8	44.8	30.246	0.00	0.00	0.141	0.000	57.8	67	46.9	56.9	12.64	 .0767	234	1	100.0	10
01/01/12	7:10	44.5	44.7	44.4	92	42.3	0.0	NE	0.00	1.0	NE	44.5	44.6	44.6	30.247	0.00	0.00	0.142	0.000	57.9	67	47.0	57.0	12.63	 .0767	234	1	100.0	10
01/01/12	7:20	44.2	44.5	44.2	92	42.0	0.0	NE	0.00	1.0	NE	44.2	44.3	44.3	30.249	0.00	0.00	0.144	0.000	58.1	67	47.2	57.2	12.63	 .0767	233	1	100.0	10
01/01/12	7:30	44.4	44.4	44.1	92	42.2	0.0	ENE	0.00	1.0	ENE	44.4	44.5	44.5	30.254	0.00	0.00	0.143	0.000	58.8	66	47.5	57.9	12.37	 .0766	235	1	100.0	10
01/01/12	7:40	45.8	45.8	44.4	91	43.3	0.0	ESE	0.00	2.0	ENE	45.8	45.9	45.9	30.258	0.00	0.00	0.133	0.000	59.1	66	47.7	58.2	12.37	 .0765	234	1	100.0	10
01/01/12	7:50	47.2	47.2	45.8	91	44.7	0.0	E	0.00	2.0	E	47.2	47.4	47.4	30.262	0.00	0.00	0.124	0.000	59.2	66	47.8	58.3	12.37	 .0765	234	1	100.0	10
01/01/12	8:00	48.2	48.2	47.2	88	44.8	0.0	ESE	0.00	1.0	ESE	48.2	48.3	48.3	30.265	0.00	0.00	0.117	0.000	59.3	66	47.9	58.4	12.36	 .0765	234	1	100.0	10
01/01/12	8:10	49.4	49.4	48.2	85	45.1	0.0	ESE	0.00	1.0	ESE	49.4	49.5	49.5	30.271	0.00	0.00	0.108	0.000	59.5	65	47.7	58.5	12.07	 .0765	234	1	100.0	10
01/01/12	8:20	49.4	49.5	49.3	82	44.1	0.0	ESE	0.00	1.0	ESE	49.4	49.4	49.4	30.274	0.00	0.00	0.108	0.000	59.6	65	47.8	58.7	12.07	 .0765	234	1	100.0	10
01/01/12	8:30	50.0	50.0	49.4	82	44.7	0.0	ESE	0.00	2.0	ENE	50.0	50.0	50.0	30.279	0.00	0.00	0.104	0.000	59.6	65	47.8	58.7	12.07	 .0765	234	1	100.0	10
01/01/12	8:40	50.7	50.7	50.0	80	44.8	1.0	E	0.17	2.0	E	50.7	50.6	50.6	30.280	0.00	0.00	0.099	0.000	59.5	65	47.7	58.5	12.07	 .0765	235	1	100.0	10
01/01/12	8:50	51.1	51.4	50.7	78	44.5	1.0	ESE	0.17	2.0	ESE	51.1	50.9	50.9	30.284	0.00	0.00	0.097	0.000	59.5	65	47.7	58.5	12.07	 .0765	233	1	100.0	10
01/01/12	9:00	50.6	51.1	50.5	80	44.7	2.0	ESE	0.33	3.0	ESE	50.6	50.5	50.5	30.285	0.00	0.00	0.100	0.000	59.8	65	48.0	58.9	12.06	 .0765	234	1	100.0	10
01/01/12	9:10	51.1	51.1	50.6	81	45.5	2.0	ESE	0.33	3.0	ESE	51.1	51.0	51.0	30.288	0.00	0.00	0.097	0.000	60.2	64	48.0	59.2	11.85	 .0764	234	1	100.0	10
01/01/12	9:20	51.3	51.3	51.1	79	45.0	1.0	ESE	0.17	3.0	E	51.3	51.1	51.1	30.288	0.00	0.00	0.095	0.000	60.4	64	48.2	59.5	11.84	 .0764	234	1	100.0	10
01/01/12	9:30	51.4	51.5	51.3	78	44.8	2.0	ESE	0.33	4.0	NE	51.4	51.2	51.2	30.287	0.00	0.00	0.094	0.000	61.0	64	48.7	60.1	11.83	 .0763	234	1	100.0	10
01/01/12	9:40	52.0	52.0	51.4	79	45.7	2.0	ESE	0.33	4.0	ESE	52.0	51.8	51.8	30.284	0.00	0.00	0.090	0.000	61.5	63	48.8	60.6	11.65	 .0762	235	1	100.0	10
01/01/12	9:50	52.4	52.4	52.1	76	45.1	2.0	ESE	0.33	5.0	ENE	52.4	52.0	52.0	30.280	0.00	0.00	0.087	0.000	62.1	62	48.9	61.1	11.45	 .0761	234	1	100.0	10
01/01/12	10:00	53.2	53.2	52.3	76	45.8	1.0	ENE	0.17	3.0	E	53.2	52.7	52.7	30.274	0.00	0.00	0.082	0.000	62.7	62	49.5	61.8	11.45	 .0760	234	1	100.0	10
01/01/12	10:10	54.1	54.1	53.2	75	46.3	1.0	ESE	0.17	3.0	ESE	54.1	53.6	53.6	30.269	0.00	0.00	0.076	0.000	63.3	62	50.1	62.4	11.45	 .0758	234	1	100.0	10
01/01/12	10:20	54.9	54.9	54.1	73	46.4	1.0	ESE	0.17	4.0	E	54.9	54.3	54.3	30.264	0.00	0.00	0.070	0.000	63.7	61	50.0	62.8	11.25	 .0758	234	1	100.0	10
01/01/12	10:30	56.1	56.1	54.9	71	46.8	1.0	SE	0.17	3.0	ESE	56.1	55.3	55.3	30.260	0.00	0.00	0.062	0.000	64.0	61	50.3	63.2	11.25	 .0757	234	1	100.0	10
01/01/12	10:40	56.0	56.3	56.0	71	46.7	2.0	ESE	0.33	5.0	E	56.0	55.2	55.2	30.252	0.00	0.00	0.063	0.000	64.4	60	50.2	63.5	11.06	 .0756	233	1	100.0	10
01/01/12	10:50	56.5	56.5	56.0	71	47.2	2.0	ESE	0.33	3.0	ESE	56.5	55.8	55.8	30.245	0.00	0.00	0.059	0.000	64.5	60	50.3	63.6	11.06	 .0756	235	1	100.0	10
01/01/12	11:00	57.4	57.5	56.5	69	47.3	1.0	ESE	0.17	3.0	ESE	57.4	56.6	56.6	30.241	0.00	0.00	0.053	0.000	64.6	60	50.4	63.8	11.06	 .0756	234	1	100.0	10
01/01/12	11:10	58.1	58.1	57.4	68	47.6	2.0	ESE	0.33	4.0	ESE	58.1	57.2	57.2	30.232	0.00	0.00	0.048	0.000	64.6	59	49.9	63.7	10.95	 .0756	234	1	100.0	10
01/01/12	11:20	57.9	58.4	57.9	68	47.4	2.0	ESE	0.33	5.0	ESE	57.9	57.0	57.0	30.227	0.00	0.00	0.049	0.000	64.6	59	49.9	63.7	10.95	 .0756	234	1	100.0	10
01/01/12	11:30	58.3	58.5	57.9	67	47.4	2.0	ESE	0.33	4.0	ESE	58.3	57.4	57.4	30.221	0.00	0.00	0.047	0.000	64.5	59	49.8	63.6	10.95	 .0756	234	1	100.0	10
01/01/12	11:40	59.1	59.1	58.2	67	48.1	2.0	ESE	0.33	4.0	E	59.1	58.2	58.2	30.213	0.00	0.00	0.041	0.000	64.4	60	50.2	63.5	11.06	 .0755	234	1	100.0	10
01/01/12	11:50	60.8	60.8	59.1	65	49.0	0.0	SE	0.00	2.0	SW	60.8	60.0	60.0	30.210	0.00	0.00	0.029	0.000	64.2	60	50.0	63.3	11.07	 .0756	234	1	100.0	10
01/01/12	12:00	61.7	61.8	60.8	62	48.5	1.0	ESE	0.17	3.0	ESE	61.7	60.7	60.7	30.203	0.00	0.00	0.023	0.000	64.0	60	49.8	63.1	11.07	 .0756	235	1	100.0	10
01/01/12	12:10	62.2	62.2	61.6	61	48.6	0.0	WSW	0.00	2.0	ESE	62.2	61.1	61.1	30.202	0.00	0.00	0.019	0.000	63.8	60	49.6	62.9	11.07	 .0756	234	1	100.0	10
01/01/12	12:20	62.7	62.7	62.2	61	49.1	0.0	ESE	0.00	2.0	SW	62.7	61.7	61.7	30.195	0.00	0.00	0.016	0.000	63.7	60	49.5	62.7	11.08	 .0756	234	1	100.0	10
01/01/12	12:30	61.4	62.8	61.3	62	48.3	2.0	ESE	0.33	5.0	ESE	61.4	60.4	60.4	30.193	0.00	0.00	0.025	0.000	63.4	61	49.7	62.5	11.25	 .0757	234	1	100.0	10
01/01/12	12:40	61.1	61.7	61.1	61	47.5	2.0	ESE	0.33	5.0	ESE	61.1	60.0	60.0	30.192	0.00	0.00	0.027	0.000	63.3	61	49.6	62.4	11.25	 .0757	234	1	100.0	10
01/01/12	12:50	60.9	61.1	60.8	62	47.8	3.0	ESE	0.50	6.0	ESE	60.9	59.9	59.9	30.188	0.00	0.00	0.028	0.000	63.2	61	49.5	62.2	11.25	 .0757	233	1	100.0	10
01/01/12	13:00	61.6	61.6	60.9	60	47.6	2.0	SE	0.33	6.0	ESE	61.6	60.4	60.4	30.186	0.00	0.00	0.024	0.000	63.0	61	49.3	62.0	11.25	 .0757	234	1	100.0	10
01/01/12	13:10	61.9	62.0	61.6	60	47.9	2.0	ESE	0.33	5.0	SE	61.9	60.7	60.7	30.179	0.00	0.00	0.022	0.000	62.8	62	49.6	61.9	11.45	 .0757	235	1	100.0	10
01/01/12	13:20	62.3	62.3	61.8	59	47.8	2.0	ESE	0.33	4.0	ESE	62.3	61.1	61.1	30.176	0.00	0.00	0.019	0.000	62.8	62	49.6	61.9	11.45	 .0757	234	1	100.0	10
01/01/12	13:30	61.6	62.3	61.6	59	47.1	2.0	ESE	0.33	5.0	ESE	61.6	60.3	60.3	30.173	0.00	0.00	0.024	0.000	62.7	62	49.5	61.8	11.45	 .0757	234	1	100.0	10
01/01/12	13:40	61.3	61.6	61.2	59	46.8	2.0	ESE	0.33	5.0	ESE	61.3	60.0	60.0	30.172	0.00	0.00	0.026	0.000	62.6	62	49.4	61.7	11.45	 .0757	234	1	100.0	10
01/01/12	13:50	61.2	61.6	61.2	60	47.2	3.0	ESE	0.50	5.0	ESE	61.2	60.0	60.0	30.169	0.00	0.00	0.026	0.000	62.6	62	49.4	61.7	11.45	 .0757	234	1	100.0	10
01/01/12	14:00	61.5	61.6	61.2	60	47.5	2.0	ESE	0.33	5.0	ESE	61.5	60.3	60.3	30.166	0.00	0.00	0.024	0.000	62.5	62	49.3	61.6	11.45	 .0757	234	1	100.0	10
01/01/12	14:10	61.6	61.6	61.4	61	48.0	2.0	ESE	0.33	5.0	ESE	61.6	60.5	60.5	30.173	0.00	0.00	0.024	0.000	62.5	62	49.3	61.6	11.45	 .0757	235	1	100.0	10
01/01/12	14:20	61.7	62.0	61.6	60	47.7	2.0	SE	0.33	5.0	ESE	61.7	60.5	60.5	30.171	0.00	0.00	0.023	0.000	62.5	62	49.3	61.6	11.45	 .0757	234	1	100.0	10
01/01/12	14:30	61.3	61.7	61.3	60	47.3	2.0	ESE	0.33	6.0	E	61.3	60.1	60.1	30.166	0.00	0.00	0.026	0.000	62.4	62	49.2	61.4	11.45	 .0757	233	1	100.0	10
01/01/12	14:40	61.1	61.2	61.0	62	48.0	2.0	ESE	0.33	6.0	ESE	61.1	60.1	60.1	30.163	0.00	0.00	0.027	0.000	62.3	63	49.5	61.4	11.65	 .0757	234	1	100.0	10
01/01/12	14:50	61.0	61.2	61.0	62	47.9	1.0	ESE	0.17	5.0	ESE	61.0	60.0	60.0	30.164	0.00	0.00	0.028	0.000	62.2	63	49.4	61.3	11.65	 .0758	234	1	100.0	10
01/01/12	15:00	60.6	61.0	60.6	61	47.1	2.0	ESE	0.33	5.0	ESE	60.6	59.4	59.4	30.165	0.00	0.00	0.031	0.000	62.0	63	49.3	61.1	11.65	 .0758	234	1	100.0	10
01/01/12	15:10	60.0	60.6	60.0	60	46.1	2.0	ESE	0.33	6.0	E	60.0	58.7	58.7	30.164	0.00	0.00	0.035	0.000	61.9	63	49.2	61.0	11.65	 .0758	234	1	100.0	10
01/01/12	15:20	59.8	60.0	59.8	61	46.3	1.0	ESE	0.17	3.0	ESE	59.8	58.6	58.6	30.163	0.00	0.00	0.036	0.000	61.8	63	49.1	60.9	11.65	 .0758	222	1	97.4	10
01/01/12	15:30	59.2	59.7	59.2	62	46.2	2.0	ESE	0.33	5.0	ESE	59.2	58.0	58.0	30.165	0.00	0.00	0.040	0.000	61.6	63	48.9	60.7	11.65	 .0759	234	1	100.0	10
01/01/12	15:40	58.5	59.2	58.5	64	46.4	2.0	ESE	0.33	4.0	ESE	58.5	57.4	57.4	30.164	0.00	0.00	0.045	0.000	61.5	64	49.2	60.7	11.82	 .0759	234	1	100.0	10
01/01/12	15:50	57.9	58.5	57.9	65	46.2	2.0	ESE	0.33	4.0	E	57.9	56.9	56.9	30.165	0.00	0.00	0.049	0.000	61.3	64	49.0	60.4	11.82	 .0759	234	1	100.0	10
01/01/12	16:00	57.4	57.8	57.4	67	46.5	1.0	ESE	0.17	2.0	ESE	57.4	56.5	56.5	30.164	0.00	0.00	0.053	0.000	61.2	64	48.9	60.3	11.83	 .0759	234	1	100.0	10
01/01/12	16:10	57.0	57.4	57.0	68	46.5	1.0	ESE	0.17	2.0	ESE	57.0	56.1	56.1	30.161	0.00	0.00	0.056	0.000	61.1	64	48.8	60.2	11.83	 .0759	234	1	100.0	10
01/01/12	16:20	56.4	57.0	56.4	70	46.7	1.0	SE	0.17	3.0	SE	56.4	55.6	55.6	30.162	0.00	0.00	0.060	0.000	61.0	64	48.7	60.1	11.83	 .0760	234	1	100.0	10
01/01/12	16:30	55.9	56.4	55.9	71	46.6	1.0	ESE	0.17	3.0	ESE	55.9	55.1	55.1	30.164	0.00	0.00	0.063	0.000	61.0	64	48.7	60.1	11.83	 .0760	235	1	100.0	10
01/01/12	16:40	55.3	55.9	55.3	73	46.8	1.0	ESE	0.17	6.0	E	55.3	54.7	54.7	30.169	0.00	0.00	0.067	0.000	61.0	65	49.1	60.2	12.03	 .0760	234	1	100.0	10
01/01/12	16:50	54.9	55.3	54.9	74	46.8	1.0	SE	0.17	3.0	ESE	54.9	54.3	54.3	30.167	0.00	0.00	0.070	0.000	61.0	65	49.1	60.2	12.03	 .0760	234	1	100.0	10
01/01/12	17:00	54.4	54.9	54.4	75	46.6	1.0	ESE	0.17	3.0	ESE	54.4	53.9	53.9	30.169	0.00	0.00	0.074	0.000	61.0	65	49.1	60.2	12.03	 .0760	234	1	100.0	10
01/01/12	17:10	54.2	54.4	54.2	76	46.8	1.0	SE	0.17	3.0	SE	54.2	53.7	53.7	30.170	0.00	0.00	0.075	0.000	60.9	65	49.1	60.1	12.03	 .0760	234	1	100.0	10
01/01/12	17:20	54.1	54.2	54.0	76	46.7	1.0	SE	0.17	4.0	SE	54.1	53.6	53.6	30.167	0.00	0.00	0.076	0.000	60.9	65	49.1	60.1	12.03	 .0760	234	1	100.0	10
01/01/12	17:30	53.5	54.0	53.5	77	46.5	0.0	W	0.00	1.0	W	53.5	53.1	53.1	30.168	0.00	0.00	0.080	0.000	60.9	65	49.1	60.1	12.03	 .0760	234	1	100.0	10
01/01/12	17:40	52.8	53.5	52.8	79	46.5	0.0	SW	0.00	1.0	SW	52.8	52.5	52.5	30.166	0.00	0.00	0.085	0.000	60.9	65	49.1	60.1	12.03	 .0760	235	1	100.0	10
01/01/12	17:50	52.4	52.8	52.4	80	46.4	0.0	SW	0.00	1.0	SW	52.4	52.2	52.2	30.163	0.00	0.00	0.087	0.000	60.8	65	49.0	60.0	12.03	 .0760	234	1	100.0	10
01/01/12	18:00	51.8	52.4	51.8	80	45.8	0.0	---	0.00	0.0	---	51.8	51.6	51.6	30.164	0.00	0.00	0.092	0.000	60.8	66	49.4	60.0	12.32	 .0760	234	1	100.0	10
01/01/12	18:10	51.4	51.8	51.4	82	46.1	0.0	S	0.00	1.0	S	51.4	51.3	51.3	30.168	0.00	0.00	0.094	0.000	60.8	66	49.4	60.0	12.32	 .0760	234	1	100.0	10
01/01/12	18:20	51.1	51.4	51.1	83	46.1	0.0	SW	0.00	1.0	SW	51.1	51.1	51.1	30.172	0.00	0.00	0.097	0.000	60.8	66	49.4	60.0	12.32	 .0760	234	1	100.0	10
01/01/12	18:30	50.4	51.1	50.4	83	45.4	0.0	WSW	0.00	1.0	SW	50.4	50.4	50.4	30.171	0.00	0.00	0.101	0.000	60.8	66	49.4	60.0	12.32	 .0760	234	1	100.0	10
01/01/12	18:40	50.0	50.4	50.0	83	45.0	0.0	WSW	0.00	1.0	WSW	50.0	50.1	50.1	30.168	0.00	0.00	0.104	0.000	60.8	66	49.4	60.0	12.32	 .0760	234	1	100.0	10
01/01/12	18:50	49.6	50.0	49.6	84	45.0	0.0	WSW	0.00	1.0	WSW	49.6	49.7	49.7	30.167	0.00	0.00	0.107	0.000	60.8	66	49.4	60.0	12.32	 .0760	235	1	100.0	10
01/01/12	19:00	49.4	49.6	49.3	85	45.1	0.0	WSW	0.00	1.0	WSW	49.4	49.5	49.5	30.167	0.00	0.00	0.108	0.000	60.8	66	49.4	60.0	12.32	 .0760	234	1	100.0	10
01/01/12	19:10	48.9	49.4	48.9	84	44.3	0.0	---	0.00	0.0	---	48.9	49.0	49.0	30.168	0.00	0.00	0.112	0.000	60.8	66	49.4	60.0	12.32	 .0760	234	1	100.0	10
01/01/12	19:20	48.9	48.9	48.7	85	44.6	0.0	E	0.00	2.0	E	48.9	49.0	49.0	30.170	0.00	0.00	0.112	0.000	60.8	66	49.4	60.0	12.32	 .0760	234	1	100.0	10
01/01/12	19:30	48.9	48.9	48.8	85	44.6	0.0	E	0.00	1.0	E	48.9	49.0	49.0	30.167	0.00	0.00	0.112	0.000	60.8	66	49.4	60.0	12.32	 .0760	234	1	100.0	10
01/01/12	19:40	48.7	48.9	48.7	85	44.4	0.0	SW	0.00	1.0	SW	48.7	48.8	48.8	30.165	0.00	0.00	0.113	0.000	60.7	66	49.3	59.9	12.32	 .0760	234	1	100.0	10
01/01/12	19:50	48.6	48.7	48.6	85	44.3	0.0	W	0.00	1.0	W	48.6	48.7	48.7	30.164	0.00	0.00	0.114	0.000	60.7	66	49.3	59.9	12.32	 .0760	234	1	100.0	10
01/01/12	20:00	48.5	48.6	48.4	86	44.5	0.0	W	0.00	1.0	W	48.5	48.6	48.6	30.162	0.00	0.00	0.115	0.000	60.7	66	49.3	59.9	12.32	 .0760	235	1	100.0	10
01/01/12	20:10	48.6	48.7	48.5	85	44.3	0.0	W	0.00	1.0	W	48.6	48.7	48.7	30.162	0.00	0.00	0.114	0.000	60.7	66	49.3	59.9	12.32	 .0760	234	1	100.0	10
01/01/12	20:20	48.6	48.7	48.5	85	44.3	0.0	W	0.00	1.0	W	48.6	48.7	48.7	30.164	0.00	0.00	0.114	0.000	60.7	66	49.3	59.9	12.32	 .0760	234	1	100.0	10
01/01/12	20:30	48.3	48.6	48.3	85	44.0	0.0	---	0.00	0.0	---	48.3	48.3	48.3	30.162	0.00	0.00	0.116	0.000	60.6	66	49.2	59.8	12.33	 .0760	234	1	100.0	10
