		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
24/10/11	14:30	58.1	58.1	57.3	76	50.6	1.0	W	0.17	2.0	WNW	58.1	57.7	57.7	29.884	0.00	0.00	0.048	0.000	65.8	60	51.5	65.1	11.05	 .0745	234	1	100.0	10
24/10/11	14:40	59.2	59.2	58.1	75	51.3	1.0	NW	0.17	3.0	NW	59.2	58.7	58.7	29.882	0.00	0.00	0.040	0.000	65.7	60	51.4	65.0	11.05	 .0745	234	1	100.0	10
24/10/11	14:50	59.3	59.5	59.3	74	51.0	0.0	NW	0.00	1.0	NW	59.3	58.8	58.8	29.880	0.00	0.00	0.040	0.000	65.8	60	51.5	65.1	11.05	 .0745	235	1	100.0	10
24/10/11	15:00	58.6	59.3	58.6	74	50.3	0.0	NW	0.00	1.0	NW	58.6	58.1	58.1	29.875	0.00	0.00	0.044	0.000	65.7	60	51.4	65.0	11.05	 .0745	234	1	100.0	10
24/10/11	15:10	57.8	58.6	57.8	77	50.6	1.0	NW	0.17	3.0	NW	57.8	57.4	57.4	29.867	0.00	0.00	0.050	0.000	65.7	60	51.4	65.0	11.05	 .0744	234	1	100.0	10
24/10/11	15:20	57.9	58.0	57.8	77	50.7	0.0	NNW	0.00	2.0	NNW	57.9	57.5	57.5	29.866	0.00	0.00	0.049	0.000	65.7	60	51.4	65.0	11.05	 .0744	234	1	100.0	10
24/10/11	15:30	57.8	57.9	57.6	79	51.3	0.0	WNW	0.00	2.0	WNW	57.8	57.5	57.5	29.859	0.00	0.00	0.050	0.000	65.7	60	51.4	65.0	11.05	 .0744	234	1	100.0	10
24/10/11	15:40	57.9	57.9	57.8	78	51.1	1.0	NW	0.17	2.0	WNW	57.9	57.6	57.6	29.857	0.00	0.00	0.049	0.000	65.7	60	51.4	65.0	11.05	 .0744	234	1	100.0	10
24/10/11	15:50	57.7	57.9	57.7	79	51.2	0.0	W	0.00	1.0	W	57.7	57.4	57.4	29.853	0.00	0.00	0.051	0.000	65.6	60	51.3	64.9	11.05	 .0744	234	1	100.0	10
24/10/11	16:00	57.1	57.7	57.1	79	50.6	1.0	ESE	0.17	3.0	SE	57.1	56.8	56.8	29.854	0.00	0.00	0.055	0.000	65.6	60	51.3	64.9	11.05	 .0744	235	1	100.0	10
24/10/11	16:10	56.6	57.1	56.6	81	50.8	0.0	E	0.00	2.0	E	56.6	56.3	56.3	29.849	0.00	0.00	0.058	0.000	65.6	60	51.3	64.9	11.05	 .0744	234	1	100.0	10
24/10/11	16:20	57.0	57.0	56.6	82	51.6	0.0	W	0.00	2.0	W	57.0	56.8	56.8	29.848	0.00	0.00	0.056	0.000	65.6	60	51.3	64.9	11.05	 .0744	234	1	100.0	10
24/10/11	16:30	57.5	57.5	57.0	81	51.7	0.0	W	0.00	3.0	WNW	57.5	57.3	57.3	29.847	0.00	0.00	0.052	0.000	65.6	60	51.3	64.9	11.05	 .0744	234	1	100.0	10
24/10/11	16:40	57.8	57.8	57.5	81	52.0	1.0	W	0.17	3.0	W	57.8	57.6	57.6	29.845	0.00	0.00	0.050	0.000	65.5	60	51.2	64.8	11.05	 .0744	234	1	100.0	10
24/10/11	16:50	58.2	58.2	57.8	81	52.4	1.0	W	0.17	3.0	W	58.2	58.0	58.0	29.848	0.00	0.00	0.047	0.000	65.5	60	51.2	64.8	11.05	 .0744	234	1	100.0	10
24/10/11	17:00	58.5	58.6	58.2	80	52.4	1.0	W	0.17	3.0	W	58.5	58.3	58.3	29.844	0.00	0.00	0.045	0.000	65.5	60	51.2	64.8	11.05	 .0744	234	1	100.0	10
24/10/11	17:10	58.4	58.6	58.4	80	52.3	1.0	W	0.17	3.0	WNW	58.4	58.2	58.2	29.841	0.00	0.00	0.046	0.000	65.5	60	51.2	64.8	11.05	 .0744	235	1	100.0	10
24/10/11	17:20	58.5	58.5	58.4	80	52.4	2.0	W	0.33	4.0	NW	58.5	58.3	58.3	29.834	0.00	0.00	0.045	0.000	65.5	60	51.2	64.8	11.05	 .0744	234	1	100.0	10
24/10/11	17:30	58.5	58.5	58.5	80	52.4	1.0	W	0.17	3.0	W	58.5	58.3	58.3	29.838	0.00	0.00	0.045	0.000	65.4	60	51.1	64.6	11.05	 .0744	234	1	100.0	10
24/10/11	17:40	58.8	58.8	58.5	80	52.6	1.0	W	0.17	3.0	SW	58.8	58.6	58.6	29.838	0.00	0.00	0.043	0.000	65.4	60	51.1	64.6	11.05	 .0744	234	1	100.0	10
24/10/11	17:50	59.0	59.0	58.8	80	52.8	2.0	W	0.33	4.0	NW	59.0	58.8	58.8	29.841	0.00	0.00	0.042	0.000	65.4	60	51.1	64.6	11.05	 .0744	234	1	100.0	10
24/10/11	18:00	59.1	59.1	59.0	80	52.9	1.0	W	0.17	3.0	WSW	59.1	58.9	58.9	29.839	0.00	0.00	0.041	0.000	65.4	61	51.6	64.7	11.25	 .0744	234	1	100.0	10
24/10/11	18:10	59.4	59.4	59.1	80	53.2	1.0	NW	0.17	4.0	W	59.4	59.2	59.2	29.830	0.00	0.00	0.039	0.000	65.4	60	51.1	64.6	11.05	 .0744	235	1	100.0	10
24/10/11	18:20	59.5	59.6	59.4	79	53.0	1.0	NW	0.17	4.0	NW	59.5	59.3	59.3	29.832	0.00	0.00	0.038	0.000	65.4	61	51.6	64.7	11.25	 .0744	234	1	100.0	10
24/10/11	18:30	59.5	59.6	59.4	79	53.0	1.0	W	0.17	2.0	WNW	59.5	59.3	59.3	29.827	0.00	0.00	0.038	0.000	65.4	61	51.6	64.7	11.25	 .0744	233	1	100.0	10
24/10/11	18:40	59.4	59.5	59.4	80	53.2	1.0	WNW	0.17	4.0	WNW	59.4	59.2	59.2	29.827	0.00	0.00	0.039	0.000	65.4	61	51.6	64.7	11.25	 .0744	234	1	100.0	10
24/10/11	18:50	59.5	59.5	59.4	80	53.3	2.0	NW	0.33	5.0	N	59.5	59.3	59.3	29.830	0.00	0.00	0.038	0.000	65.3	61	51.5	64.6	11.25	 .0744	234	1	100.0	10
24/10/11	19:00	59.4	59.5	59.4	80	53.2	1.0	W	0.17	2.0	WNW	59.4	59.2	59.2	29.828	0.00	0.00	0.039	0.000	65.3	61	51.5	64.6	11.25	 .0744	234	1	100.0	10
24/10/11	19:10	59.5	59.5	59.4	80	53.3	2.0	W	0.33	4.0	WNW	59.5	59.3	59.3	29.825	0.00	0.00	0.038	0.000	65.2	61	51.4	64.5	11.25	 .0744	234	1	100.0	10
24/10/11	19:20	59.5	59.5	59.4	81	53.7	1.0	W	0.17	4.0	NW	59.5	59.4	59.4	29.823	0.00	0.00	0.038	0.000	65.2	61	51.4	64.5	11.25	 .0744	235	1	100.0	10
24/10/11	19:30	59.5	59.6	59.5	81	53.7	1.0	W	0.17	3.0	WNW	59.5	59.4	59.4	29.822	0.00	0.00	0.038	0.000	65.2	61	51.4	64.5	11.25	 .0744	234	1	100.0	10
24/10/11	19:40	59.7	59.7	59.5	82	54.2	1.0	W	0.17	3.0	WNW	59.7	59.7	59.7	29.826	0.00	0.00	0.037	0.000	65.2	61	51.4	64.5	11.25	 .0744	234	1	100.0	10
24/10/11	19:50	60.0	60.0	59.7	82	54.5	1.0	WNW	0.17	3.0	NW	60.0	60.0	60.0	29.830	0.00	0.00	0.035	0.000	65.2	61	51.4	64.5	11.25	 .0744	234	1	100.0	10
24/10/11	20:00	60.4	60.4	60.0	82	54.9	1.0	WNW	0.17	3.0	NW	60.4	60.4	60.4	29.831	0.00	0.00	0.032	0.000	65.3	62	51.9	64.7	11.44	 .0744	234	1	100.0	10
24/10/11	20:10	60.6	60.6	60.3	82	55.1	0.0	NE	0.00	2.0	NNE	60.6	60.6	60.6	29.829	0.00	0.00	0.031	0.000	65.2	63	52.3	64.7	11.65	 .0744	234	1	100.0	10
24/10/11	20:20	60.8	60.8	60.6	83	55.6	1.0	ENE	0.17	3.0	ENE	60.8	60.9	60.9	29.825	0.00	0.00	0.029	0.000	65.3	64	52.8	64.9	11.74	 .0743	234	1	100.0	10
24/10/11	20:30	61.1	61.1	60.8	82	55.6	0.0	N	0.00	3.0	NNE	61.1	61.2	61.2	29.823	0.00	0.00	0.027	0.000	65.3	65	53.2	65.0	11.94	 .0743	235	1	100.0	10
24/10/11	20:40	61.4	61.4	61.1	82	55.9	0.0	NNE	0.00	3.0	NNE	61.4	61.5	61.5	29.830	0.00	0.00	0.025	0.000	65.3	65	53.2	65.0	11.94	 .0743	234	1	100.0	10
24/10/11	20:50	61.9	61.9	61.4	82	56.3	0.0	SSE	0.00	2.0	ESE	61.9	62.1	62.1	29.833	0.00	0.00	0.022	0.000	65.5	65	53.4	65.3	11.94	 .0743	234	1	100.0	10
24/10/11	21:00	62.9	62.9	61.9	81	57.0	2.0	ENE	0.33	5.0	E	62.9	63.2	63.2	29.831	0.00	0.00	0.015	0.000	66.8	63	53.8	66.6	11.61	 .0741	234	1	100.0	10
24/10/11	21:10	63.4	63.4	62.9	81	57.5	1.0	ENE	0.17	2.0	NNE	63.4	63.8	63.8	29.831	0.00	0.00	0.011	0.000	66.9	63	53.9	66.7	11.61	 .0741	234	1	100.0	10
24/10/11	21:20	64.1	64.1	63.3	80	57.8	2.0	E	0.33	8.0	NE	64.1	64.6	64.6	29.831	0.00	0.00	0.006	0.000	67.0	63	54.0	66.8	11.61	 .0741	234	1	100.0	10
24/10/11	21:30	65.0	65.0	64.1	78	58.0	2.0	E	0.33	6.0	ESE	65.0	65.5	65.5	29.829	0.00	0.00	0.000	0.000	67.0	63	54.0	66.8	11.61	 .0741	234	1	100.0	10
24/10/11	21:40	65.4	65.4	65.0	78	58.4	3.0	ESE	0.50	8.0	E	65.4	66.0	66.0	29.827	0.00	0.00	0.000	0.003	66.9	63	53.9	66.7	11.61	 .0741	235	1	100.0	10
24/10/11	21:50	66.0	66.0	65.4	78	58.9	2.0	ESE	0.33	5.0	E	66.0	66.7	66.7	29.820	0.00	0.00	0.000	0.007	66.8	63	53.8	66.6	11.61	 .0741	234	1	100.0	10
24/10/11	22:00	66.2	66.3	66.0	78	59.1	3.0	E	0.50	7.0	NE	66.2	67.0	67.0	29.825	0.00	0.00	0.000	0.008	66.7	63	53.7	66.4	11.62	 .0741	234	1	100.0	10
24/10/11	22:10	66.2	66.3	66.2	78	59.1	5.0	ESE	0.83	9.0	E	66.2	67.0	67.0	29.826	0.00	0.00	0.000	0.008	66.5	64	53.9	66.3	11.72	 .0741	234	1	100.0	10
24/10/11	22:20	66.2	66.3	66.2	79	59.5	5.0	E	0.83	9.0	NE	66.2	67.1	67.1	29.824	0.00	0.00	0.000	0.008	66.3	64	53.8	66.1	11.72	 .0742	234	1	100.0	10
24/10/11	22:30	66.3	66.3	66.2	78	59.2	5.0	ESE	0.83	9.0	E	66.3	67.1	67.1	29.825	0.00	0.00	0.000	0.009	66.3	65	54.2	66.2	11.92	 .0741	234	1	100.0	10
24/10/11	22:40	66.6	66.6	66.3	78	59.5	4.0	ESE	0.67	10.0	ESE	66.6	67.5	67.5	29.822	0.00	0.00	0.000	0.011	66.3	65	54.2	66.2	11.92	 .0741	234	1	100.0	10
24/10/11	22:50	66.6	66.6	66.6	79	59.9	5.0	ESE	0.83	11.0	ESE	66.6	67.5	67.5	29.829	0.00	0.00	0.000	0.011	66.3	65	54.2	66.2	11.92	 .0742	235	1	100.0	10
24/10/11	23:00	66.5	66.6	66.5	79	59.8	5.0	ESE	0.83	10.0	E	66.5	67.4	67.4	29.829	0.00	0.00	0.000	0.010	66.3	65	54.2	66.2	11.92	 .0742	234	1	100.0	10
24/10/11	23:10	66.4	66.5	66.4	80	60.0	5.0	ESE	0.83	10.0	ESE	66.4	67.4	67.4	29.828	0.00	0.00	0.000	0.010	66.2	66	54.5	66.1	12.15	 .0742	234	1	100.0	10
24/10/11	23:20	66.4	66.5	66.4	80	60.0	6.0	ESE	1.00	12.0	E	66.4	67.4	67.4	29.831	0.00	0.00	0.000	0.010	66.2	68	55.3	66.3	12.70	 .0741	234	1	100.0	10
24/10/11	23:30	66.3	66.4	66.3	80	59.9	3.0	ESE	0.50	7.0	ENE	66.3	67.3	67.3	29.826	0.00	0.00	0.000	0.009	66.2	67	54.9	66.2	12.43	 .0741	234	1	100.0	10
24/10/11	23:40	66.3	66.4	66.3	80	59.9	3.0	ESE	0.50	6.0	ENE	66.3	67.3	67.3	29.819	0.00	0.00	0.000	0.009	66.1	67	54.8	66.1	12.43	 .0741	234	1	100.0	10
24/10/11	23:50	66.3	66.4	66.3	81	60.3	3.0	E	0.50	7.0	ESE	66.3	67.3	67.3	29.816	0.00	0.00	0.000	0.009	66.1	67	54.8	66.1	12.43	 .0741	235	1	100.0	10
25/10/11	00:00	66.4	66.4	66.4	81	60.4	3.0	E	0.50	6.0	NE	66.4	67.4	67.4	29.817	0.00	0.00	0.000	0.010	66.1	67	54.8	66.1	12.43	 .0741	234	1	100.0	10
25/10/11	0:10	66.4	66.4	66.4	82	60.7	2.0	E	0.33	4.0	ESE	66.4	67.4	67.4	29.813	0.00	0.00	0.000	0.010	66.0	67	54.7	66.0	12.43	 .0741	234	1	100.0	10
25/10/11	0:20	66.4	66.4	66.4	83	61.1	2.0	ESE	0.33	10.0	ESE	66.4	67.5	67.5	29.812	0.00	0.00	0.000	0.010	65.9	67	54.6	65.8	12.43	 .0742	234	1	100.0	10
25/10/11	0:30	66.2	66.4	66.2	85	61.6	3.0	ESE	0.50	9.0	E	66.2	67.3	67.3	29.807	0.00	0.00	0.000	0.008	65.9	67	54.6	65.8	12.43	 .0741	235	1	100.0	10
25/10/11	0:40	66.0	66.2	66.0	86	61.7	4.0	ENE	0.67	12.0	ESE	66.0	67.1	67.1	29.801	0.00	0.00	0.000	0.007	65.9	68	55.0	65.9	12.71	 .0741	234	1	100.0	10
25/10/11	0:50	65.9	66.0	65.9	87	61.9	4.0	E	0.67	13.0	NE	65.9	67.0	67.0	29.795	0.01	0.00	0.000	0.006	65.9	68	55.0	65.9	12.71	 .0741	234	1	100.0	10
25/10/11	1:00	66.1	66.2	65.8	86	61.8	7.0	ESE	1.17	18.0	ESE	66.1	67.2	67.2	29.789	0.00	0.00	0.000	0.008	65.9	69	55.4	66.0	13.01	 .0741	234	1	100.0	10
25/10/11	1:10	66.1	66.2	66.1	86	61.8	6.0	ESE	1.00	13.0	ESE	66.1	67.2	67.2	29.779	0.01	0.00	0.000	0.008	66.0	69	55.5	66.1	13.01	 .0740	234	1	100.0	10
25/10/11	1:20	66.2	66.2	66.1	87	62.2	7.0	E	1.17	14.0	ENE	66.2	67.4	67.4	29.778	0.00	0.00	0.000	0.008	66.0	70	55.9	66.2	13.31	 .0740	234	1	100.0	10
25/10/11	1:30	66.4	66.4	66.2	87	62.4	7.0	ENE	1.17	14.0	E	66.4	67.6	67.6	29.773	0.00	0.00	0.000	0.010	66.0	70	55.9	66.2	13.31	 .0740	234	1	100.0	10
25/10/11	1:40	66.6	66.6	66.3	87	62.6	6.0	ESE	1.00	12.0	ESE	66.6	67.9	67.9	29.764	0.00	0.00	0.000	0.011	66.1	70	56.0	66.3	13.31	 .0739	235	1	100.0	10
25/10/11	1:50	66.7	66.7	66.6	86	62.4	8.0	E	1.33	17.0	E	66.1	68.0	67.4	29.760	0.00	0.00	0.000	0.012	66.1	70	56.0	66.3	13.31	 .0739	234	1	100.0	10
25/10/11	2:00	66.3	66.7	66.3	88	62.6	6.0	ESE	1.00	15.0	E	66.3	67.6	67.6	29.766	0.01	0.00	0.000	0.009	66.0	71	56.3	66.3	13.53	 .0740	234	1	100.0	10
25/10/11	2:10	66.0	66.3	66.0	88	62.3	7.0	ESE	1.17	15.0	E	66.0	67.2	67.2	29.765	0.00	0.00	0.000	0.007	66.1	71	56.4	66.4	13.53	 .0739	234	1	100.0	10
25/10/11	2:20	65.8	66.0	65.8	90	62.8	7.0	ESE	1.17	13.0	ENE	65.8	67.0	67.0	29.763	0.00	0.00	0.000	0.006	66.0	71	56.3	66.3	13.53	 .0739	234	1	100.0	10
25/10/11	2:30	65.5	65.8	65.5	91	62.8	7.0	ESE	1.17	15.0	ESE	65.5	66.7	66.7	29.761	0.02	0.14	0.000	0.003	66.0	72	56.7	66.3	13.75	 .0739	234	1	100.0	10
25/10/11	2:40	65.1	65.5	65.1	91	62.4	7.0	ESE	1.17	13.0	E	65.1	66.2	66.2	29.772	0.01	0.08	0.000	0.001	66.0	72	56.7	66.3	13.75	 .0740	235	1	100.0	10
25/10/11	2:50	61.7	65.1	61.7	87	57.8	3.0	SW	0.50	15.0	SSW	61.7	62.1	62.1	29.784	0.08	2.82	0.023	0.000	65.9	71	56.2	66.1	13.53	 .0740	234	1	100.0	10
25/10/11	3:00	60.2	61.7	60.2	90	57.3	2.0	SW	0.33	5.0	WSW	60.2	60.5	60.5	29.780	0.06	0.45	0.033	0.000	65.9	71	56.2	66.1	13.53	 .0740	233	1	100.0	10
25/10/11	3:10	59.8	60.2	59.8	92	57.5	1.0	SW	0.17	2.0	SE	59.8	60.1	60.1	29.777	0.04	0.37	0.036	0.000	65.9	71	56.2	66.1	13.53	 .0740	234	1	100.0	10
25/10/11	3:20	59.6	59.8	59.6	92	57.3	0.0	SW	0.00	1.0	SW	59.6	59.9	59.9	29.780	0.03	0.27	0.038	0.000	65.8	70	55.7	66.0	13.32	 .0740	234	1	100.0	10
25/10/11	3:30	59.6	59.6	59.6	93	57.6	0.0	SW	0.00	2.0	ESE	59.6	59.9	59.9	29.784	0.01	0.14	0.038	0.000	65.8	70	55.7	66.0	13.32	 .0740	234	1	100.0	10
25/10/11	3:40	59.6	59.6	59.6	93	57.6	0.0	W	0.00	1.0	W	59.6	59.9	59.9	29.785	0.01	0.08	0.038	0.000	65.8	70	55.7	66.0	13.32	 .0741	234	1	100.0	10
25/10/11	3:50	59.7	59.8	59.6	93	57.7	0.0	NW	0.00	1.0	NW	59.7	60.0	60.0	29.781	0.01	0.05	0.037	0.000	65.8	70	55.7	66.0	13.32	 .0740	235	1	100.0	10
25/10/11	4:00	59.9	59.9	59.7	94	58.2	0.0	NNW	0.00	1.0	NW	59.9	60.3	60.3	29.776	0.00	0.03	0.035	0.000	65.8	70	55.7	66.0	13.32	 .0740	234	1	100.0	10
25/10/11	4:10	59.8	59.9	59.8	94	58.1	0.0	NNW	0.00	1.0	NNE	59.8	60.2	60.2	29.778	0.00	0.00	0.036	0.000	65.8	70	55.7	66.0	13.32	 .0740	234	1	100.0	10
25/10/11	4:20	59.8	59.8	59.8	94	58.1	0.0	NNW	0.00	1.0	NNW	59.8	60.2	60.2	29.776	0.00	0.00	0.036	0.000	65.8	69	55.3	65.9	13.02	 .0740	234	1	100.0	10
25/10/11	4:30	59.8	59.8	59.8	94	58.1	0.0	NNW	0.00	2.0	NNW	59.8	60.2	60.2	29.773	0.00	0.00	0.036	0.000	65.8	69	55.3	65.9	13.02	 .0740	234	1	100.0	10
25/10/11	4:40	59.8	59.8	59.8	94	58.1	0.0	NW	0.00	2.0	NW	59.8	60.2	60.2	29.773	0.00	0.00	0.036	0.000	65.8	70	55.7	66.0	13.32	 .0740	234	1	100.0	10
25/10/11	4:50	59.8	59.8	59.7	94	58.1	0.0	WSW	0.00	1.0	WNW	59.8	60.2	60.2	29.778	0.00	0.00	0.036	0.000	65.8	70	55.7	66.0	13.32	 .0740	234	1	100.0	10
25/10/11	5:00	59.7	59.8	59.7	94	58.0	0.0	W	0.00	2.0	NW	59.7	60.1	60.1	29.773	0.00	0.00	0.037	0.000	65.8	70	55.7	66.0	13.32	 .0740	235	1	100.0	10
25/10/11	5:10	59.6	59.7	59.6	94	57.9	0.0	W	0.00	1.0	W	59.6	60.0	60.0	29.769	0.00	0.00	0.038	0.000	65.8	70	55.7	66.0	13.32	 .0740	234	1	100.0	10
25/10/11	5:20	59.6	59.7	59.6	95	58.2	0.0	WSW	0.00	1.0	WSW	59.6	60.0	60.0	29.782	0.00	0.00	0.038	0.000	65.7	70	55.6	65.8	13.32	 .0741	234	1	100.0	10
25/10/11	5:30	59.6	59.7	59.6	95	58.2	0.0	---	0.00	0.0	---	59.6	60.0	60.0	29.779	0.00	0.00	0.038	0.000	65.7	70	55.6	65.8	13.32	 .0741	234	1	100.0	10
25/10/11	5:40	59.6	59.7	59.6	95	58.2	0.0	ENE	0.00	2.0	ENE	59.6	60.0	60.0	29.774	0.00	0.00	0.038	0.000	65.7	70	55.6	65.8	13.32	 .0740	234	1	100.0	10
25/10/11	5:50	59.4	59.6	59.4	95	58.0	0.0	ENE	0.00	1.0	ENE	59.4	59.8	59.8	29.776	0.00	0.00	0.039	0.000	65.6	70	55.5	65.7	13.33	 .0741	234	1	100.0	10
